번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
2152,010420,한솔피엔에스,074607,기타 전문 도매업,"20,493,012","10,246,506,000","500",원(KRW),02-6005-4534,서울특별시 중구 퇴계로 213 일흥빌딩 5층 ,2298
2153,004150,한솔홀딩스,116409,기타 금융업,"47,183,679","235,918,395,000","5,000",원(KRW),02-3287-6875,서울특별시 중구 을지로 100 파인애비뉴 B동 24층 ,2298
2154,025750,한솔홈데코,031601,제재 및 목재 가공업,"80,565,149","83,765,149,000","1,000",원(KRW),02-3284-3881,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 ,2298
2155,226440,한송네오텍,032902,특수 목적용 기계 제조업,"39,601,008","3,960,100,800","100",원(KRW),054-462-9930,경상북도 구미시 1공단로7길 36-1 -,2298
2156,042520,한스바이오메드,032103,의료용품 및 기타 의약 관련제품 제조업,"9,902,454","4,951,227,000","500",원(KRW),02-466-2266,"서울특별시 송파구 정의로8길 7 9F,11F,12F",2298
2157,004960,한신공영,064101,건물 건설업,"11,570,702","57,853,510,000","5,000",원(KRW),02-3393-3114,경기도 용인시 처인구  백암면 덕평로 82 ,2298
2158,011700,한신기계공업,032901,일반 목적용 기계 제조업,"32,446,151","16,223,075,500","500",원(KRW),031-491-3911,경기도 안산시 단원구  해봉로330번길 23 신길동,2298
2159,078350,한양디지텍,032601,반도체 제조업,"10,000,000","5,000,000,000","500",원(KRW),031-273-8600,경기도 화성시 삼성1로 332-7 ,2298
2160,045100,한양이엔지,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","18,000,000","9,000,000,000","500",원(KRW),031-695-0000,"경기도 화성시 영통로26번길 72 (반월동,외2필지)",2298
2161,001750,한양증권,116601,금융 지원 서비스업,"12,728,534","66,267,670,000","5,000",원(KRW),02-3770-5000,서울 영등포구 여의도동 34-11,2298
2162,018880,한온시스템,032901,일반 목적용 기계 제조업,"533,800,000","53,380,000,000","100",원(KRW),042-930-6114,대전광역시 대덕구  신일서로 95 ,2298
2163,009420,한올바이오파마,032102,의약품 제조업,"52,240,638","26,120,319,000","500",원(KRW),042-932-5997,대전광역시 대덕구  상서당1길 43  ,2298
2164,014130,한익스프레스,084903,도로 화물 운송업,"12,000,000","6,000,000,000","500",원(KRW),02-3400-5474,경기도 화성시 양감면 초록로 103 (주)한익스프레스,2298
2165,046110,한일네트웍스,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","11,954,227","5,977,113,500","500",원(KRW),02-3466-9100,서울특별시 강남구 강남대로 330 우덕빌딩13층 ,2298
2166,024740,한일단조,033003,자동차 신품 부품 제조업,"29,891,328","14,945,664,000","500",원(KRW),055-282-3201,경상남도 창원시 성산구  성주로97번길 42 한일단조공업(주) 경리팀,2298
2167,005860,한일사료,031008,동물용 사료 및 조제식품 제조업,"39,403,685","19,701,842,500","500",원(KRW),031 -280 -4025,경기도 용인시 기흥구 하갈로 127(하갈동) ,2298
2168,300720,한일시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","4,144,970","20,724,850,000","5,000",원(KRW),02-531-7000,서울특별시 강남구 강남대로 330 우덕빌딩 ,2298
2169,123840,한일진공,032902,특수 목적용 기계 제조업,"56,205,977","5,620,597,700","100",원(KRW),032-821-9300,인천광역시 남동구  남동동로 183번길 30 ,2298
2170,002220,한일철강,032401,1차 철강 제조업,"22,322,330","11,161,165,000","500",원(KRW),02-2267-6161,서울특별시 중구  퇴계로27길 28 (한영빌딩 9층),2298
2171,006390,한일현대시멘트,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","16,821,290","84,106,450,000","5,000",원(KRW),02-520-2114,서울특별시 강남구 강남대로 330 역삼동 우덕빌딩 ,2298
2172,003300,한일홀딩스,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","5,994,356","31,342,450,000","5,000",원(KRW),02-550-7901,서울특별시 강남구  강남대로 330 우덕빌딩 ,2298
2173,007770,한일화학,032001,기초 화학물질 제조업,"3,510,000","1,755,000,000","500",원(KRW),02  -3448-4253,경기도 시흥시  공단1대로 37 한일화학공업(주) ,2298
2174,051600,한전KPS,064203,전기 및 통신 공사업,"45,000,000","9,000,000,000","200",원(KRW),061-345-2000,전라남도 나주시 문화로 211 -,2298
2175,052690,한전기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","38,220,000","7,644,000,000","200",원(KRW),031-289-3114,경상북도 김천시 혁신로 269 (율곡동),2298
2176,130660,한전산업,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","32,600,000","16,300,000,000","500",원(KRW),02-2250-2700,서울특별시 중구  서소문로 115 한산빌딩 ,2298
2177,107640,한중엔시에스,033003,자동차 신품 부품 제조업,"3,795,000","1,897,500,000","500",원(KRW),054-337-5050,경북 영천시 채신동 영천일반산업단지 9B 1L,2298
2178,002320,한진,084903,도로 화물 운송업,"11,974,656","59,873,280,000","5,000",원(KRW),02-728-5114,서울특별시 중구 남대문로 63 한진빌딩 ,2298
2179,097230,한진중공업,064102,토목 건설업,"83,274,281","416,371,405,000","5,000",원(KRW),051-410-3114,부산광역시 영도구  태종로 233 한진중공업,2298
2180,003480,한진중공업홀딩스,043502,연료용 가스 제조 및 배관공급업,"29,529,812","155,149,060,000","5,000",원(KRW),051-410-3114,경기도 남양주시 별내3로 391 관리동 1층,2298
2181,180640,한진칼,085101,항공 여객 운송업,"59,170,458","149,268,060,000","2,500",원(KRW),02-726-6166,서울특별시 중구 소공로 88 (소공동),2298
2182,005110,한창,074605,기계장비 및 관련 물품 도매업,"34,790,269","17,395,134,500","500",원(KRW),02-850-6545,부산광역시 연제구 중앙대로 1052 501호(연산동),2298
2183,079170,한창산업,032402,1차 비철금속 제조업,"5,200,000","2,600,000,000","500",원(KRW),(031)353-2970,경기도 화성시 양감면 암소고개로 227-14 ,2298
2184,009460,한창제지,031701,"펄프, 종이 및 판지 제조업","59,667,486","29,833,743,000","500",원(KRW),055-370-2000,경상남도 양산시  웅상대로 1564 (주)한창제지,2298
2185,086960,한컴MDS,105802,소프트웨어 개발 및 공급업,"8,828,608","4,844,725,000","500",원(KRW),031-627-3000,경기도 성남시 분당구 대왕판교로 644번길 49 
한컴타워 3층
(경기도 성남시 삼평동 676번지 한컴타워 3층) ,2298
2186,054920,한컴시큐어,105802,소프트웨어 개발 및 공급업,"18,796,541","9,398,270,500","500",원(KRW),031-622-6300,경기도 성남시 분당구 대왕판교로644번길 49 한컴타워 9층,2298
2187,077280,한컴지엠디,105802,소프트웨어 개발 및 공급업,"11,766,339","5,883,169,500","500",원(KRW),031-622-6111,경기도 성남시 분당구 대왕판교로644번길 49 한컴타워,2298
2188,002680,한탑,031006,"곡물가공품, 전분 및 전분제품 제조업","20,800,000","10,400,000,000","500",원(KRW),051 -626 -2841,부산 남구 대연3동 598-7 ,2298
2189,066110,한프,032603,컴퓨터 및 주변장치 제조업,"52,799,600","26,399,800,000","500",원(KRW),043-536-7561,제주특별자치도 제주시 중앙로 217 제주벤처마루 606호 ,2298
2190,000880,한화,032004,기타 화학제품 제조업,"74,958,735","489,550,145,000","5,000",원(KRW),02-729-1114,서울특별시 중구  청계천로 86 24층,2298
2191,027390,한화갤러리아타임월드,074701,종합 소매업,"6,000,131","30,000,655,000","5,000",원(KRW),042-480-5000,대전광역시 서구  대덕대로 211 갤러리아타임월드백화점 (주)한화타임월드,2298
2192,088350,한화생명,116501,보험업,"868,530,000","4,342,650,000,000","5,000",원(KRW),02-789-5114,서울특별시 영등포구 63로 50 ,2298
2193,000370,한화손해보험,116501,보험업,"116,738,915","583,694,575,000","5,000",원(KRW),02-1566-8000,서울특별시 영등포구  여의대로 56 한화손해보험(주),2298
2194,265920,한화수성스팩,116601,금융 지원 서비스업,"4,440,000","444,000,000","100",원(KRW),02-3772-7318,서울특별시 영등포구 여의대로 56 한화투자증권빌딩 10층,2298
2195,317320,한화에스비아이스팩,116601,금융 지원 서비스업,"4,360,000","436,000,000","100",원(KRW),02-3772-7326,서울특별시 영등포구 여의대로 56 한화금융센터 10층,2298
2196,012450,한화에어로스페이스,033103,"항공기,우주선 및 부품 제조업","51,560,000","265,650,000,000","5,000",원(KRW),055-260-2114,경상남도 창원시 성산구  창원대로 1204 ,2298
2197,264290,한화에이스스팩3호,116601,금융 지원 서비스업,"3,080,000","308,000,000","100",원(KRW),02-3772-7762,서울특별시 영등포구 여의대로 56 한화투자증권 10층,2298
2198,279410,한화에이스스팩4호,116601,금융 지원 서비스업,"3,495,000","349,500,000","100",원(KRW),02-3772-7762,서울특별시 영등포구 여의대로 56 한화투자증권 10층,2298
2199,009830,한화케미칼,032001,기초 화학물질 제조업,"161,479,290","821,170,655,000","5,000",원(KRW),02-729-2700,서울특별시 중구 청계천로 86 한화빌딩 ,2298
2200,003530,한화투자증권,116601,금융 지원 서비스업,"214,547,775","1,096,738,875,000","5,000",원(KRW),02-3772-7000,서울특별시 영등포구  여의대로 56 한화증권빌딩 한화투자증권 주식회사,2298
2201,102210,해덕파워웨이,033101,선박 및 보트 건조업,"73,696,405","7,369,640,500","100",원(KRW),051-831-0101,부산광역시 강서구 미음산단로 267 -,2298
2202,220630,해마로푸드서비스,074603,음·식료품 및 담배 도매업,"94,689,760","9,468,976,000","100",원(KRW),02-418-8884,"서울특별시 강동구 천호대로 1077 이스트센트럴타워 24층,25층 ",2298
2203,195870,해성디에스,032602,전자부품 제조업,"17,000,000","85,000,000,000","5,000",원(KRW),07047610000,경상남도 창원시 성산구 웅남로 726 ,2298
2204,034810,해성산업,126801,부동산 임대 및 공급업,"9,780,000","4,890,000,000","500",원(KRW),02  -528 -1246,서울 강남구 대치3동 942 ,2298
2205,076610,해성옵틱스,032703,사진장비 및 광학기기 제조업,"30,987,500","15,493,750,000","500",원(KRW),031-292-1555,경기도 화성시 봉담읍 효행로184번길 66 ,2298
2206,101530,해태제과식품,031007,기타 식품 제조업,"29,116,822","14,558,411,000","500",원(KRW),02-709-7766,충청남도 천안시 서북구 성거읍 천흥8길 67-26 ,2298
2207,220180,핸디소프트,105802,소프트웨어 개발 및 공급업,"15,469,296","7,734,648,000","500",원(KRW),070-4483-9000,"경기도 성남시 분당구 대왕판교로644번길 49, 5층(삼평동, 다산타워) ",2298
2208,143210,핸즈코퍼레이션,033003,자동차 신품 부품 제조업,"21,863,268","10,931,634,000","500",원(KRW),032-870-9600,인천광역시 서구 가정로37번길 50 ,2298
2209,900270,헝셩그룹,116409,기타 금융업,"80,000,000","416,446,347","0",중국위안(CNY),86-595-85225128,"ROOM 6, 3F., Lladro Centre, 72-80 Hoi Yuen Road, Kwun Tong, Kowloon, Hong Kong ",2298
2210,084990,헬릭스미스,137001,자연과학 및 공학 연구개발업,"15,956,260","7,978,130,000","500",원(KRW),(02)873-8330,서울시 관악구 관악로 599번지 서울대학교 자연과학대학 기초과학연구동(203동) ,2298
2211,000720,현대건설,064102,토목 건설업,"111,355,765","557,273,105,000","5,000",원(KRW),02-746-1114,서울특별시 종로구  율곡로 75 ,2298
2212,267270,현대건설기계,032901,일반 목적용 기계 제조업,"19,700,793","98,503,965,000","5,000",원(KRW),031-8006-6000,서울특별시 종로구 율곡로 75 ,2298
2213,170030,현대공업,033003,자동차 신품 부품 제조업,"15,340,000","7,670,000,000","500",원(KRW),052-276-1900,울산광역시 북구 매곡산업로 528(매곡동) ,2298
2214,005440,현대그린푸드,074701,종합 소매업,"97,704,482","48,852,241,000","500",원(KRW),031-525-2233,경기도 용인시 수지구 문인로 30 ,2298
2215,086280,현대글로비스,085209,기타 운송관련 서비스업,"37,500,000","18,750,000,000","500",원(KRW),02-6191-9114,서울특별시 강남구 테헤란로 301 -,2298
2216,064350,현대로템,033102,철도장비 제조업,"85,000,000","425,000,000,000","5,000",원(KRW),055-273-1341,경상남도 창원시 의창구  창원대로 488 ,2298
2217,079430,현대리바트,033201,가구 제조업,"20,535,282","20,535,282,000","1,000",원(KRW),02-3480-8001,경기도 용인시 처인구  남사면 경기동로 316 리바트,2298
2218,012330,현대모비스,033003,자동차 신품 부품 제조업,"95,306,694","490,969,315,000","5,000",원(KRW),02-2018-5114,서울 강남구 역삼1동 로담코빌딩 140-2,2298
2219,010620,현대미포조선,033101,선박 및 보트 건조업,"39,942,149","199,710,745,000","5,000",원(KRW),052-250-3114,울산광역시 동구 방어진순환도로 100 (주)현대미포조선,2298
2220,048410,현대바이오,032004,기타 화학제품 제조업,"34,637,192","17,318,596,000","500",원(KRW),070-7008-0114,경상북도 김천시  아포읍 아포공단길 106 ,2298
2221,069960,현대백화점,074701,종합 소매업,"23,402,441","117,012,205,000","5,000",원(KRW),02-549-2233,서울특별시 강남구 압구정로 201 ,2298
2222,004560,현대비앤지스틸,032401,1차 철강 제조업,"15,078,811","75,943,315,000","5,000",원(KRW),055-268-4114,경상남도 창원시 성산구  적현로 124 ,2298
2223,016790,현대사료,031008,동물용 사료 및 조제식품 제조업,"6,150,486","3,075,243,000","500",원(KRW),041-563-8200,충청남도 천안시 동남구 용수골길 23 현대사료(주) ,2298
2224,011200,현대상선,085001,해상 운송업,"316,552,195","1,582,760,975,000","5,000",원(KRW),02-3706-5114,서울특별시 종로구  율곡로 194 ,2298
2225,004310,현대약품,032102,의약품 제조업,"32,000,000","16,000,000,000","500",원(KRW),041-570-5114,충청남도 천안시 동남구  풍세면 잔다리길 55 ,2298
2226,126560,현대에이치씨엔,106002,텔레비전 방송업,"112,876,596","56,438,298,000","500",원(KRW),02-1877-8000,서울특별시 서초구  반포대로 19 에이치씨엔빌딩,2298
2227,017800,현대엘리베이터,032901,일반 목적용 기계 제조업,"27,199,334","135,996,670,000","5,000",원(KRW),031-644-5114,경기도 이천시  부발읍 경충대로 2091 현대엘리베이터(주),2298
2228,307950,현대오토에버,105802,소프트웨어 개발 및 공급업,"21,000,000","10,500,000,000","500",원(KRW),02-6296-6000,서울특별시 강남구 테헤란로 510 루첸타워,2298
2229,011210,현대위아,033003,자동차 신품 부품 제조업,"27,195,083","135,975,415,000","5,000",원(KRW),055-280-9114,경상남도 창원시 성산구  정동로 153 ,2298
2230,267260,현대일렉트릭,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","20,357,135","101,785,675,000","5,000",원(KRW),02-746-7545,서울특별시 종로구 율곡로 75 ,2298
2231,005380,현대자동차,033001,자동차용 엔진 및 자동차 제조업,"213,668,187","1,488,993,125,000","5,000",원(KRW),02-3464-1114,서울특별시 서초구  헌릉로 12 ,2298
2232,004020,현대제철,032401,1차 철강 제조업,"133,445,785","667,228,925,000","5,000",원(KRW),032-760-2114,인천광역시 동구  중봉대로 63 ,2298
2233,011760,현대종합상사,074608,상품 종합 도매업,"13,228,966","66,144,830,000","5,000",원(KRW),02-390-1114,서울특별시 종로구 율곡로2길 25 연합미디어센터빌딩 16층,2298
